,_id,title,url,school,level,reviews_count,rating,paid,about,duration,pre,skills,price,instructors,source
137,6148c2e93a5d5042c26edc7e,Machine Learning with Apache Spark 2: 2-in-1,/course/machine-learning-with-apache-spark-2-2-in-1/,[],beginner,2, 1.0 ,True,Learn to implement and evaluate machine learning solutions with Apache Spark 2,4 hours ,['Familiarity with machine learning is assumed.'],[],1388.3999999999999,['Packt'],udemy
138,6148c2ef3a5d5042c26edc7f,Kotlin for Android: Beginner to Advanced,/course/devslopes-android-kotlin/,[],beginner,2667, 4.1 ,True,"Kotlin is an expressive, concise & powerful development language on Android. Learn everything you need to know to start",23 hours ,"['Must have PC with Windows 8+ OR macOS OR Linux/Ubuntu', 'Recommend having an actual Android device but it is not required']",[],1856.3999999999999,['Devslopes'],udemy
139,6148c2f53a5d5042c26edc80,Learn How to Build a Website with jQuery,/course/learn-how-to-code-jquery/,[],beginner,355, 4.1 ,True,Learn jQuery in One Month,3.5 hours ,"['Some HTML & CSS experience is ideal', 'Fluency in English', 'Come self-driven and motivated to learn!']",[],1388.3999999999999,['One'],udemy
140,6148c2f93a5d5042c26edc81,MySQL Database - A Short Introduction For Beginners,/course/mysql-database-a-short-introduction-for-beginners/,[],beginner,,9999999,True,A Short beginners' guide to MySQL queries and Data Manipulation.,[],[],[],296.4,['Devrishi'],udemy
141,6148c2fe3a5d5042c26edc82,Computer Science 101 - Computers & Programming for Beginners,/course/computer-science-101-computers-programming-for-beginners/,[],beginner,516, 4.5 ,True,"Understand the basic concepts behind Computers, Computer Science, Programming and Programming Languages",1.5 hours ,"['Access to a computer might be beneficial but is not needed', 'Interest in Computer Science and Programming']",[],296.4,"['Timothy', 'Johannes']",udemy
142,6148c3043a5d5042c26edc83,Learn Ruby on Rails from scratch : Build  image sharing app,/course/learn-ruby-on-rails-from-scratch-build-image-sharing-app/,[],beginner,3, 3.8 ,True,Build a social image sharing app with authentication system  and crud functionality.,7.5 hours ,"['You should have a basic understanding of HTML and CSS', 'You should have  a basic understanding of JavaScript']",[],1388.3999999999999,['Skill'],udemy
143,6148c3093a5d5042c26edc84,Searching & Sorting Algorithms,/course/searching-sorting-algorithms/,[],beginner,40, 4.0 ,True,Learn to develop and understand Searching & Sorting Algorithms,2 hours ,['Basic Python or Java programming Knowledge'],[],296.4,"['Academy of Computing', 'Future AI  -', 'Pragmatic']",udemy
144,6148c30f3a5d5042c26edc85,JSON Checklist Practice Exercise Learn JSON,/course/json-exercise/,[],beginner,24, 4.3 ,True,Build a JSON data checklist using JavaScript from scratch.  Practice and learn JSON with JavaScript Objects,1.5 hours ,"['JavaScript', 'HTML and CSS', 'Web editor and web development experience']",[],1388.3999999999999,['Laurence'],udemy
145,6148c3153a5d5042c26edc86,U&P AI - Natural Language Processing (NLP) with Python,/course/understand-and-practice-ai-natural-language-processing-in-python/,[],beginner,1150, 4.1 ,True,"Become an NLP Engineer by creating real projects using Python, semantic search, text mining and search engines!",6 hours ,['A little bit of python'],[],296.4,['Abdulhadi'],udemy
146,6148c31d3a5d5042c26edc87,LEARNING PATH: Big Data Analytics and Processing with Spark,/course/learning-path-big-data-analytics-and-processing-with-spark/,[],beginner,1, 1.0 ,True,Leverage the power of Apache Spark to perform efficient data processing and analytics on your data in real-time,7.5 hours ,"['Basic understanding and functional knowledge of Apache Spark is required', 'Basic understanding and functional knowledge of  big data is required']",[],1388.3999999999999,['Packt'],udemy
147,6148c3233a5d5042c26edc88,AJAX API exercises JavaScript Trivia web application,/course/ajax-api-exercises/,[],beginner,22, 4.6 ,True,Create a Trivia Application using JavaScript and AJAX retrieving data from various web API endpoints,1 hour ,"['JavaScript and Programming Experience', 'Computer access', 'Basic HTML and CSS knowledge']",[],1388.3999999999999,['Laurence'],udemy
148,6148c3273a5d5042c26edc89,Node JS Create a Restful API for beginners JavaScript jQuery,/course/restful-setup-node-api/,[],beginner,48, 4.6 ,True,For beginners learn to setup a Restful API that can send AJAX requests to the node server backend from jQuery frontend,3 hours ,"['Beginner knowledge fundamentals of JavaScript jQuery HTML and CSS', 'Computer and terminal access']",[],1388.3999999999999,['Laurence'],udemy
149,6148c32c3a5d5042c26edc8a,Online Business: Build Your Own WordPress Membership Site,/course/run-your-own-wordpress-based-membership-site/,[],beginner,,9999999,True,Make Your Online Business By Planning And Setting up your Own profitable WordPress Membership Site In Minutes,[],[],[],1388.3999999999999,['Michael'],udemy
150,6148c3303a5d5042c26edc8b,Twitter API JavaScript Node Exercise,/course/api-javascript/,[],beginner,17, 4.7 ,True,Explore the Twitter Developer API connect from your local machine.  Use AJAX JavaScript and Node to setup twitter search,1 hour ,"['JavaScript HTML and CSS core fundamentals', 'Computer Access', 'Desire to learn about AJAX and APIs']",[],1388.3999999999999,['Laurence'],udemy
151,6148c3353a5d5042c26edc8c,Create & Publish your Free  Wix Website in 90 minutes,/course/wix-website-development-create-a-wix-social-media-website/,[],beginner,10, 4.0 ,True,Learn how to turn your simple Wix web page to a Blog or Online shop and start Monetize,2 hours ,"['No previous knowledge is required, only Personal Computer or Mac with internet connection is required.', 'Interest and willingness to learn and develop own online presence']",[],296.4,['Shadi'],udemy
152,6148c33c3a5d5042c26edc8d,How To Make Games With Unity Software,/course/how-to-make-games-with-unity-software/,[],beginner,40, 4.5 ,True,Create Your First 2D Unity Game With Ease,8 hours ,"['Unity, Visual Studio and Android SDK installed', 'Basics of C# (what is a class, what is an object, what is variable, what is method,  what are ""if"", ""switch"" statements, arrays)', 'A wish to become a great game developer!']",[],452.4,['Alexander'],udemy
153,6148c3443a5d5042c26edc8e,C++: From Scratch to High-Performance Applications,/course/c-from-scratch-to-high-performance-applications/,[],beginner,5, 3.9 ,True,Take your skills up a notch & code for enterprise software and applications build robust and fast applications with C++,7.5 hours ,['No prior knowledge of any programming language is required for this course.'],[],1388.3999999999999,['Packt'],udemy
154,6148c34a3a5d5042c26edc8f,Modern Python Application Development in Practice!,/course/modern-python-application-development-in-practice/,[],beginner,12, 4.4 ,True,A practical guide to creating your own unique program using modern Python!,12 hours ,['Basic knowledge of Python programming and its features will be useful.'],[],1388.3999999999999,['Packt'],udemy
155,6148c34f3a5d5042c26edc90,Deploy Serverless Machine Learning Models to AWS Lambda,/course/deploy-serverless-machine-learning-models-to-aws-lambda/,[],beginner,236, 4.5 ,True,Use Serverless Framework for fast deployment of different ML models to scalable and cost-effective AWS Lambda service.,7.5 hours ,"['Created AWS Account', 'Basic familiarity with Python and Machine Learning', 'Basic undestanding of Linux and Terminal', 'Basic understanding of JavaScript and REST APIs, but not strictly required']",[],452.4,['Milan'],udemy
156,6148c3553a5d5042c26edc91,iOS 10 and Xcode 8 - Complete Swift 3 & Objective-C Course,/course/ios-10-xcode-8/,[],beginner,848, 4.4 ,True,A Complete iOS 10 and Xcode 8 Course with Swift 3 & Objective-C,45 hours ,"['You will need a Apple Mac computer or laptop', 'You will need the developer software Xcode 8']",[],1388.3999999999999,['Aaron'],udemy
157,6148c35b3a5d5042c26edc92,PHP MySQL database connections,/course/php-mysql-database-connections/,[],beginner,76, 3.8 ,True,"Learn to connect to a MySQL database with PHP code how to select, update, delete, insert content to a MySQL database",2 hours ,"['basic PHP and web coding knowledge', 'desire to learn', 'computer access']",[],1388.3999999999999,['Laurence'],udemy
158,6148c3603a5d5042c26edc93,Web Site for Beginners - Learn Web Building like knitting,/course/web-design-for-grandmothers-with-html/,[],beginner,174, 3.5 ,True,HTML made easy with real life examples. Learn how to make a web site with html.,1.5 hours ,"['Simple computer skills', 'Simple knowledles about programs. e.g. word, excel, notepad', 'A computer. Even very old ones OK']",[],296.4,"['Ersen', '40']",udemy
159,6148c3653a5d5042c26edc94,The Python Bible™ | Everything You Need to Program in Python,/course/the-python-bible/,[],beginner,34771, 4.6 ,True,Build 11 Projects and go from Beginner to Pro in Python with the World's Most Fun Project-Based Python Course!,9 hours ,['All you need is a desktop/laptop and an internet connection'],[],1388.3999999999999,"['Ziyad', 'Internet of Things']",udemy
160,6148c3693a5d5042c26edc95,Integrating Social Media with F2F Customer Service,/course/bootstrappin-academy-social-media-f2f-customer-service/,[],beginner,1, 5.0 ,True,"Create raving fans of your F2F customers, then unleash them in social media to increase sales at your brick& mortar shop",1 hour ,['none'],[],296.4,['Melissa'],udemy
161,6148c36f3a5d5042c26edc96,SEO Course for Beginners - Updated for 2021!,/course/seo-course-for-beginners/,[],beginner,55, 4.4 ,True,A practical step-by-step guide to understanding how search engines work and how you can improve your website's rankings,1 hour ,[' Basic knowledge of using the computer and surfing the web will suffice.'],[],764.4,"['Ela', 'Simion', 'ONLINE']",udemy
162,6148c3743a5d5042c26edc97,Drive Thousands to Your Website with Zero SEO Knowledge,/course/drive-traffic-to-your-website-with-zero-seo-knowledge/,[],beginner,12, 4.0 ,True,"The Internet Marketing Strategies for two BRAND NEW sites, driving > 100,000 visitors to them with Zero SEO Skills",2.5 hours ,['All aspects of this course are introductory and do not require any expertise. I walk through each step with live screenshots so you can see exactly how to implement these strategies.'],[],374.4,['Josh'],udemy
163,6148c3783a5d5042c26edc98,Media Training for Beginners: Ace Your First News Interviews,/course/media-training-for-beginners/,[],beginner,32, 4.5 ,True,"How to prepare for media interviews, even if you are scared and have never been interviewed before in your life.",1 hour ,"['video recording device on mobile phone, tablet or PC']",[],1388.3999999999999,['TJ'],udemy
164,6148c37e3a5d5042c26edc99,Marketing Fundamentals: Discover The 5 Marketing Pillars,/course/marketing-fundamentals-become-a-marketer-from-scratch/,[],beginner,430, 4.0 ,True,Learn The Fundamentals Of Marketing And Build Your Online Business Especially If You Are A Complete Beginner,2 hours ,"['Ideal for complete beginners.', 'You need no prior knowledge on marketing whatsoever.', 'Desire to learn marketing and do business.']",[],296.4,['Vladimir'],udemy
165,6148c3833a5d5042c26edc9a,Chatbot : Building Profitable Facebook Messenger Chatbots,/course/building-income-boosting-chatbot-in-chatfuel/,[],beginner,40, 4.1 ,True,"Learn how to build facebook messenger chatbot with chatfuel, boost sales, achieve massive results with chatbot marketing",1 hour ,"['Facebook account', 'Facebook page', 'Chatfuel account']",[],1388.3999999999999,['Jamiu'],udemy
166,6148c3893a5d5042c26edc9b,SEO Basics – Beginner Training,/course/seo-basics-beginner-tutorial/,[],beginner,20, 4.3 ,True,Master the fundamentals of SEO & keyword research to ensure your clients can find your business when searching online.,38 mins ,['No prior knowledge or familiarity with SEO is required. This course is aimed at complete beginners.'],[],1388.3999999999999,['MindMekka'],udemy
167,6148c38e3a5d5042c26edc9c,Creating a Successful Crowdfunding Video: The Complete Guide,/course/crowdfundingvideo/,[],beginner,30, 4.2 ,True,"Learn how to create a compelling, cinematic crowdfunding video that garners support. Leave with a video ready to post!",1.5 hours ,"['Students should have access to a DSLR, an external mic, and the Adobe Premiere Pro cc editing software downloaded on their computers. No video experience needed.']",[],1388.3999999999999,['Dandan'],udemy
168,6148c3943a5d5042c26edc9d,Blow Up Your Small Business,/course/blowupyourbusiness/,[],beginner,15, 4.7 ,True,"A proven step-by-step process for creating marketing messages that lead to more sales, from more people, more often.",3 hours ,"['A strong desire to learn & apply simple lessons that will grow your new or small business.', 'A computer or mobile device to watch the videos.']",[],530.4,['Brian'],udemy
169,6148c3993a5d5042c26edc9e,Yelp Marketing: Organic Yelp Ranking & Ads For Local Search,/course/yelp-marketing-organic-yelp-ranking-and-ads/,[],beginner,32, 4.3 ,True,"Dominate local marketing with Yelp, rank your business higher on Yelp organic search (SEO) & local service advertising",1.5 hours ,"['Be excited to get clients from Yelp', 'You should have a local business or at least planning a local business']",[],374.4,['Alex'],udemy
170,6148c39e3a5d5042c26edc9f,Google Ads For Small Business,/course/adwords-for-small-business-master-course/,[],beginner,37, 4.1 ,True,Become the marketing king or queen of your own business. Learn how to run extremely profitable ads with Google Ads.,1.5 hours ,"['You should be an active business owner', ""You'll need a Gmail Account"", ""You'll need a website to drive your paid traffic to""]",[],296.4,['Dennis'],udemy
171,6148c3a23a5d5042c26edca0,Google Ads Introduction: Google Ads Retargeting & Pixel,/course/google-ads-introduction-with-retargeting-pixel/,[],beginner,14, 4.4 ,True,How to set up Google retargeting ads with the Google Pixel. Retargeting ads are typically highly converting and cheapest,1 hour ,['Requirement is budget and ability to pay for Google Ads'],[],452.4,['Alex'],udemy
172,6148c3a73a5d5042c26edca1,How To Build A Converting Landing Page From Scratch,/course/how-to-build-a-converting-landing-page-from-scratch/,[],beginner,236, 4.4 ,True,The complete step-by-step guide to build landing pages that convert at 50% instantly,1 hour ,"['Following the step-by-step instructions ', 'Computer with Internet access']",[],1388.3999999999999,"['Sandor', 'Patrick']",udemy
173,6148c3ad3a5d5042c26edca2,Adwords for Beginners,/course/adwords-for-beginners/,[],beginner,29, 3.7 ,True,Before you start spending money on adwords learn about this platform first and set things up the right way.,1 hour ,"['A basic understand of IT is all that is required', 'No special skills necessary', 'We will be using the freely available adwords editor']",[],296.4,['Gary'],udemy
174,6148c3b23a5d5042c26edca3,Online Marketing - Create Digital Marketing & Sales Funnels,/course/build-an-online-marketing-strategy-that-brings-you-clients/,[],beginner,40, 4.4 ,True,Online Marketing - create a digital marketing funnel online and grow your business and sales with automated marketing,1.5 hours ,"['Students will need a basic grasp of online marketing', 'They will need to be familiar with online marketing terminology', 'They will need to be committed to ethical marketing practices as this is not a course on shortcuts']",[],998.4,['Mark'],udemy
175,6148c3b73a5d5042c26edca4,Retargeting and Facebook Ads Retargeting made Easy & Simple,/course/retargeting-remarketing-with-facebook-pixel/,[],beginner,20, 4.2 ,True,Learn Retargeting or Remarketing and how to use Facebook pixel to drive more conversions and sales via FB Marketing Ads,38 mins ,"['Basic understanding of Digital Marketing', 'Basic understanding of Facebook advertising']",[],1388.3999999999999,['Anil'],udemy
176,6148c3bc3a5d5042c26edca5,YouTube Advertising Simplified,/course/youtube-advertising-simplified/,[],beginner,58, 4.2 ,True,Your Step-By-Step Guide To Successfully Launching YouTube Ads,1.5 hours ,['Have a basic understanding of YouTube.'],[],296.4,['Steve'],udemy
177,6148c3c13a5d5042c26edca6,Build Powerful Private Blog Networks for Top SEO Rankings,/course/private-blog-network-course/,[],beginner,96, 4.6 ,True,"A walkthrough of the exact processes to build your PBN in a detailed course, complete with resources and templates.",3.5 hours ,"['Basic Understanding of SEO', 'Familiarity with Wordpress']",[],296.4,['InspireMe'],udemy
178,6148c3c63a5d5042c26edca7,Product Management for Transitioning Scientists,/course/product-management-for-transitioning-scientists/,[],beginner,16, 4.0 ,True,Leverage your technical expertise and escape the lab!,1.5 hours ,"['Computer or smartphone', 'Internet access']",[],1388.3999999999999,['Issa'],udemy
179,6148c3cc3a5d5042c26edca8,Blogging For Beginners: How to Start a Profitable Blog,/course/profitable-authority-blog/,[],beginner,75, 3.9 ,True,"Learn How to Make an Authority Blog That Attracts Traffic, Engages Readers and Establish You as The Leader",1.5 hours ,"['No prior knowledge required', 'Access to a persona computer with Internet connection', 'Willingness to commit to the process and put in the work.']",[],1388.3999999999999,['Federico'],udemy
180,6148c3d13a5d5042c26edca9,Ecommerce PPC Ads 2020: Google Shopping & Merchant Center,/course/ecommerce-ads-with-google-merchant-center-google-shopping/,[],beginner,377, 4.3 ,True,Product Listing PPC Ads with Google Shopping: Ecommerce sales strategy that is much more effective than basic AdWords,1 hour ,"['Be excited to get highly-targeted shopping traffic to your website', 'Have at least a tiny ad budget']",[],608.4,['Alex'],udemy
181,6148c3d63a5d5042c26edcaa,Amazon Affiliate Marketing Using Authority Site (Beginners),/course/amazon-affiliate-marketing-beginners/,[],beginner,106, 4.3 ,True,Learn How To Get An Authority Domain & Create An Effective Site For Amazon Affiliate Marketing,1.5 hours ,"['You should be able to use PC comfortably.', 'It is ideal if you already have an amazon associate account. If not, you will learn how to create one in this course']",[],1388.3999999999999,['KC'],udemy
182,6148c3db3a5d5042c26edcab,Bing Ads / Microsoft Advertising: A Beginners Guide To PPC,/course/bing-ads/,[],beginner,101, 3.8 ,True,Learn How to Use Microsoft Advertising to Drive Traffic to Your Website Using PPC! Formerly known as Bing Ads.,2 hours ,['Get ready to improve your knowledge and skills in Bing Ads!'],[],1700.3999999999999,['Brennan'],udemy
183,6148c3e03a5d5042c26edcac,Church event promotion marketing strategy for big turnouts,/course/church-event-promotion-marketing-strategy/,[],beginner,6, 4.2 ,True,Event marketing systems that you can customize for your church,1 hour ,['Basic knowleget of Google Docs or Microsoft Word to customize a marketing strategy document provided'],[],530.4,['Michael'],udemy
184,6148c3e53a5d5042c26edcad,"Elevator Pitch Mastery- Answer ""What Do You Do"" Successfully",/course/elevatorpitchmastery/,[],beginner,5, 4.9 ,True,"Learn Step By Step HOW to Create and Master Your Elevator Pitch To Be Remembered, Respected and Liked",2 hours ,"['No tools or knowledge is required, just a desire to create a personalized Elevator Pitch that works. This course offers 7 video modules and associated worksheets to guide you every step of the way.']",[],1388.3999999999999,['Sandy'],udemy
185,6148c3eb3a5d5042c26edcae,Social Media Content: Create Viral Images With No Experience,/course/social-media-content/,[],beginner,22, 4.1 ,True,Easy Step by Step Guide on how to Create Engaging Graphics with No Design Experience Required Using a Free Application.,34 mins ,"['Access to a Web Browser', '*No Design Experience Required']",[],296.4,['Aaron'],udemy
186,6148c3f13a5d5042c26edcaf,How To Build a Highly Engaged Twitter Following Fast!,/course/fast-approach-to-twitter/,[],beginner,51, 3.9 ,True,How To Add Up To 5000 Active Followers to Twitter Each Month In Less Than 10 Minutes Per Day,2 hours ,"['Students will need to have set up their twitter account, but no other detailed knowledge needed', 'You will need to have a desire to build an insatiable following', 'You should have a desire to spread your message and build influence']",[],1388.3999999999999,['Gordon'],udemy
187,6148c3f63a5d5042c26edcb0,Essential Video Marketing Course to Grow ANY Business,/course/essential-video-marketing-course-to-grow-any-business/,[],beginner,,9999999,True,"Learn how to generate leads, phone calls, new business, fame, and so much more through video marketing!",[],[],[],1388.3999999999999,['Austin'],udemy
188,6148c3fa3a5d5042c26edcb1,Secrets To Making A Living With Your YouTube Videos,/course/secrets-to-making-a-living-with-your-youtube-videos/,[],beginner,52, 4.5 ,True,Build a Steady Stream Of Income From Your YouTube Channel,1.5 hours ,['Be Ready To Make YouTube How-To Videos That People Need'],[],296.4,['Scott'],udemy
189,6148c4003a5d5042c26edcb2,Instagram Ads 2019 Masterclass,/course/instagram-ads-masterclass/,[],beginner,64, 3.9 ,True,"Master Instagram Ads to drive conversions, measure ROI and grow your business via Instagram marketing",2.5 hours ,"['Basic knowledge of Instagram and Facebook Ads manager', 'Be willing to follow directions and take action']",[],1388.3999999999999,"['Ali', 'Johannes']",udemy
190,6148c4063a5d5042c26edcb3,50-Point SEO Audit For Your Site Or SEO Audit Freelancing,/course/website-seo-audit/,[],beginner,93, 4.8 ,True,"SEO audit for your website, SEO audit as a freelancer or SEO audit as an agency with Google Search Console and Analytics",3.5 hours ,['Have a website on which you will use these SEO audit techniques'],[],764.4,['Alex'],udemy
191,6148c40b3a5d5042c26edcb4,How to Quickly Grow Large Social Media Accounts,/course/get-100000-plus-real-social-media-followers/,[],beginner,4, 4.0 ,True,"Lesser-Known Hacks for Building a Huge, Engaged Following on Facebook and Twitter (with Any Budget Size)",1 hour ,['No prerequisites'],[],296.4,['Sean'],udemy
192,6148c4103a5d5042c26edcb5,Master Affiliate Marketing in 14 Days - Beginner to Master!,/course/affiliatemarketingnow/,[],beginner,33, 3.7 ,True,Become an Expert in Facebook ADS & Affiliate Marketing within 14 Days,3 hours ,['No'],[],296.4,['Marvin'],udemy
193,6148c4153a5d5042c26edcb6,Speed Writing for Non-Fiction Writers,/course/speed-writing-for-non-fiction-writers/,[],beginner,4, 4.1 ,True,Give yourself a content and income boost by pumping out hundreds of books fast!,2 hours ,"['Basic English', 'Basic computer skills']",[],1388.3999999999999,['Vincent'],udemy
194,6148c4193a5d5042c26edcb7,Basics Of Flat Design Illustrations In Canva,/course/how-to-do-flat-design-for-social-media-marketing-in-canva/,[],beginner,597, 4.4 ,True,Creating basic flat design illustrations in Canva for Social Media Posts and Video Thumbnails,1.5 hours ,"['No prior knowledge or experience is required.', 'Thirst for the knowledge to create flat design layouts!', 'This Course Is Taught In English.']",[],296.4,['Phillip'],udemy
195,6148c41f3a5d5042c26edcb8,Residential Real Estate Mastery Blueprint - Session III,/course/residential-real-estate-mastery-blueprint-session-3/,[],beginner,24, 4.7 ,True,A Beginner's Guide to Real Estate Sales & Marketing,1 hour ,['It is recommended that you watch RREMB Sessions I and II prior to viewing this course.'],[],374.4,['John W.'],udemy
196,6148c4233a5d5042c26edcb9,B2B Marketing Basics,/course/b2b-marketing-basics/,[],beginner,51, 3.8 ,True,The Essentials on Becoming a Rockstar B2B Marketer,1 hour ,['None'],[],374.4,"['Cassie', 'Andrea']",udemy
197,6148c4293a5d5042c26edcba,Social Media Contests For Massive Traffic To Your Product,/course/social-contest-blueprints-for-online-sellers-and-shopify-sites/,[],beginner,137, 4.5 ,True,"Learn Social Media Contest Strategies For Massive Traffic From Facebook, Instagram, Pinterest and Other Social Sites",3.5 hours ,"['Online Selling Experience Strongly Recommended', 'A Desire to grow an audience in support of your product, brand, or online business']",[],1388.3999999999999,"['Jason', 'Kyle']",udemy
198,6148c42f3a5d5042c26edcbb,Personal Branding Path To Top 1% Influencer Personal Brand,/course/personal-branding-become-a-top-thought-leader/,[],beginner,163, 4.4 ,True,Professional personal branding: Brand yourself to become a top 1% influencer and grow through personal branding.,5.5 hours ,['Be excited to become an authority and a thought leader in your business niche'],[],1388.3999999999999,['Alex'],udemy
199,6148c4353a5d5042c26edcbc,Google/Amazon/YouTube/Unofficial Udemy Long Tail Keyword SEO,/course/google-amazon-and-youtube-long-tail-keyword-on-page-seo/,[],beginner,81, 4.5 ,True,"Google, Amazon, YouTube and Udemy Search Engine Optimization (SEO): Long tail keyword research and analysis - Unofficial",1.5 hours ,"['Students will need a computer running Windows or MacOS', 'Students will need either the Chrome or Firefox browsers to complete some lessons', 'Students will need a Wordpress website to complete one lesson']",[],296.4,['Brian'],udemy
200,6148c43a3a5d5042c26edcbd,Domain Marketing: Profit From Buying And Selling Domains,/course/domain-flipping-a-z/,[],beginner,110, 3.8 ,True,Learn how to find successful domains and flip them for profit.,1.5 hours ,"['General Working Knowledge Of Computer, Have Internet Access', ""There are no prerequisites for this course. I have included everything needed (except what's mentioned above). So no prior marketing knowledge is required. I've got you covered.""]",[],1388.3999999999999,['Barry'],udemy
201,6148c43e3a5d5042c26edcbe,SEO for Bloggers and Other Content Creators,/course/seo-for-bloggers/,[],beginner,58, 4.9 ,True,Basic SEO practices for non-technical writers and web content producers.,1.5 hours ,"[""No knowledge of SEO is necessary before starting this course.  It's designed for people with little or no prior knowledge."", 'Students should have a working familiarity with DIY web publishing tools like WordPress, Joomla, Wix, or similiar.']",[],920.4,['Lesa'],udemy
202,6148c4443a5d5042c26edcbf,"Blog Marketing: Create, Drive Traffic And Monetize Your Blog",/course/a-z-blogging-masterclass/,[],beginner,44, 3.8 ,True,Create your first blog or improve the blog you have. Including mastering Wordpress.,2 hours ,"['General Working Knowledge Of Computer, Have Internet Access', ""There are no prerequisites for this course. I have included everything needed (except what's mentioned above). So no prior marketing knowledge is required. I've got you covered.""]",[],1388.3999999999999,['Barry'],udemy
203,6148c4493a5d5042c26edcc0,Ultimate Fiverr Marketing With Fiverr SEO For Beginners,/course/ultimate-fiverr-marketing-with-fiverr-seo/,[],beginner,80, 3.5 ,True,Ultimate fiverr marketing with fiverr SEO techniques to kickstart your gigs and making more sales.,1.5 hours ,"['Computer / Laptop', 'Internet Connection', 'Basic Internet Knowledge']",[],1388.3999999999999,"['Skill', 'Somenath']",udemy
204,6148c44e3a5d5042c26edcc1,Social Media Smackdown for Artists & Creative Entrepreneurs,/course/social-media-smackdown/,[],beginner,56, 3.7 ,True,"A fun-first, go-deep, marketing-for-artists boot camp by someone who speaks your language.",2 hours ,"['Have profiles on one or all three of the following platforms: Facebook (personal or business), Twitter, Instagram (Linked In is optional, extra credit). ', 'Have a deep, driving desire to become more than a day job.', 'Have a good sense of humor.']",[],296.4,['Jamie'],udemy
205,6148c4543a5d5042c26edcc2,Write to Ignite - Master the Art of Sales Copy & Copywriting,/course/write-to-ignite-persuasive-copy-writing-course/,[],beginner,465, 4.4 ,True,Writing sales copy is critical to content marketing/writing. Learn copywriting today and write copy that gets the click.,2.5 hours ,['This course does not teach English grammar. It focuses on how to make your writing more persuasive. Bring a willingness to learn and a desier to make more money and get more results from your writing. '],[],1388.3999999999999,['Steve'],udemy
206,6148c45b3a5d5042c26edcc3,Local SEO: Learn How To Increase Sales With Local SEO,/course/how-to-increase-sales-with-local-seo/,[],beginner,3, 4.4 ,True,The Best Local SEO Course to Learn Local SEO Marketing - Boost Sales with Local Business SEO,1 hour ,['No prior knowledge required'],[],452.4,['Greg'],udemy
207,6148c4613a5d5042c26edcc4,How to Magnetize Your LinkedIn Profile for Attraction,/course/how-to-magnetize-your-linkedin-profile-for-attraction/,[],beginner,0, 0.0 ,True,"This course explains how to leverage LinkedIn for exchanging knowledge, sharing ideas, and connecting with jobs.",1 hour ,['No Advanced Preparation or Prerequisites are needed for this course.'],[],530.4,"['Illumeo', 'Lisa Ann']",udemy
208,6148c4663a5d5042c26edcc5,Facebook Marketing for beginners,/course/facebook-marketing-for-beginners/,[],beginner,16, 4.1 ,True,Learn how to advertise  and grow your business on Facebook,2 hours ,"['You should be able to use a computer at beginner level', 'You should be able to use  the internet at beginner level']",[],1388.3999999999999,['Bluelime Learning'],udemy
209,6148c46c3a5d5042c26edcc6,"SEO Wordpress: Rank Higher in Google, Bing & Yahoo",/course/seo-wordpress-for-beginners-rank-page-1-on-google-faster/,[],beginner,95, 3.7 ,True,Discover All The SEO WordPress ​Basics You Need to Easily Get Your Website Ranking Higher in Search Engines like Google,3 hours ,['You should be able to use a PC at the beginner level and have internet access'],[],1388.3999999999999,['Sasha'],udemy
210,6148c4713a5d5042c26edcc7,Facebook & Viral Social Media Contests To Boost Engagement,/course/facebook-social-media-contests/,[],beginner,11, 4.1 ,True,"Run successful viral Facebook contests that can be used in web marketing hacking in Twitter, Instagram, social media",37 mins ,"['Be excited to promote your business, brand or brand with contests']",[],296.4,"[""Alex Genadinik's Teaching""]",udemy
211,6148c4763a5d5042c26edcc8,FitLondoners Fitness Video Marketing Course,/course/fitlondoners-fitness-video-marketing-course/,[],beginner,3, 5.0 ,True,Learn video marketing techniques that large corporations are using to attract audiences and drive sales.,43 mins ,['NO PRIOR KNOWLEDGE REQUIRED FOR VIDEO MARKETING. It would be helpful to have one or more videos ready (if you need help producing one get in touch or check out our video production course)'],[],296.4,['Fit'],udemy
212,6148c47a3a5d5042c26edcc9,Adwords 2018: Google Certification Exam Question Bank,/course/prepare-for-google-adwords-certification-exam-in-2-days/,[],beginner,15, 3.3 ,True,Practice Online Test for 6 Google Adwords Exams in Academy for Ads and pass them within 2 days.,6 practice tests,[],[],296.4,['Sandeep'],udemy
213,6148c47f3a5d5042c26edcca,Digital Marketing for Filmmaking: Learn to Sell Your Film,/course/digital-marketing-for-filmmaking-masterclass-film-school/,[],beginner,30, 3.3 ,True,"Learn how to use digital marketing to tell a story & sell you film, brand or product. Filmmaking is tough enough!",3 hours ,"['A thirst for knowledge on how to market you film, self or project']",[],1388.3999999999999,"['IFH', 'Benjamin O']",udemy
214,6148c4853a5d5042c26edccb,YouTube Expert Class & YouTube Marketing/SEO with Google Ads,/course/youtube-expert-class-and-video-promotion-with-google-ads/,[],beginner,82, 4.4 ,True,Complete guide for being a Pro YouTuber and a YouTube Marketing Expert on your own for your YouTube Audience Growth.,1.5 hours ,"['Any device capable of playing videos (Screen size of a Tablet/iPad will be the best).', 'Desire and ambition to be a successful YouTuber.']",[],530.4,['Prateek'],udemy
